ErrorTROETID,FirmTROETID,ErrorTCode,ErrorTReason,ErrorTType,RepairTStatus,CATTReporterTCRD,CATTReporterTIMID,SubmitterTID,OrderTID,OrderTKeyTDate,TradeTID,TradeTKeyTDate,FulfillmentTID,FulfillmentTKeyTDate,QuoteTID,QuoteTKeyTDate,AllocationTID,AllocationTKeyTDate,Symbol,OptionTID,EventTType,EventTTimestamp,SeqTNo,Side,Price,Quantity,SenderTIMID,ReceiverTIMID,Destination,RoutedTOrderTID,Session,TapeTTradeTID,ParentTOrderTID,ParentTOrderTKeyTDate,PriorTOrderTID,PriorTOrderTKeyTDate,PriorTFulfillmentTID,PriorTFillTKeyTDate,PriorTQuoteTID,PriorTQuoteTKeyTDate,PriorTAllocationTID,PriorTAllocationTKeyTDate,RoutingTParty,Exchange,ReportingTSideTExecutingTMPID,ReportingTSideTTradeTID,ContraTSideTExecutingTMPID,ContraTSideTTradeTID,MarketTCenterTID,FirmTDesignatedTID,RepairTTimestamp,RepairedTBy,RepairTType,RepairTOrg.TID,RepairTSource,CorrectionTDue,FileTName
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113001.317992138,,Sell,24.58,100,VCVW,NYSE,,VCW52600196219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094040.822595988,,Buy,520.92,10,VCVW,NYSE,,VCW52600114861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093325.220202996,,Buy,3.62,44,VCVW,NYSE,,VCW52600104512,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T093305.402023135,,Buy,11.6,600,VCVW,NYSE,,VCW52600104011,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135326.573200791,,Sell,19.42,400,VCVW,NYSE,,VCW52600264272,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154639.137949663,,Short,3291.04,1,VCVW,NYSE,,VCW52600316655,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155335.906574710,,Sell,24.63,20,VCVW,NYSE,,VCW52600321487,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102616.157616080,,Short,522.4,100,VCVW,NYSE,,VCW52600159525,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115930.466330832,,Short,1786,10,VCVW,NYSE,,VCW52600210755,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T153846.069916907,,Buy,19.21,200,VCVW,NYSE,,VCW52600312765,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151931.966850294,,Buy,26.19,100,VCVW,NYSE,,VCW52600303111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152032.797112430,,Sell,20.53,306,VCVW,NYSE,,VCW52600303649,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T143207.822705432,,Sell,20.22,1,VCVW,NYSE,,VCW52600282845,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T124114.214988567,,Buy,22.14,100,VCVW,NYSE,,VCW52600228197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111102.198812251,,Sell,20.65,500,VCVW,NYSE,,VCW52600185986,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150304.905818480,,Short,7454,5,VCVW,NYSE,,VCW52600296035,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110619.767830009,,Sell,22.64,400,VCVW,NYSE,,VCW52600183469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T132729.891106834,,Sell,18.2,500,VCVW,NYSE,,VCW52600251863,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092513.675194244,,Sell,,100,VCVW,NYSE,,VCW52600090549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T144325.499355255,,Buy,7443.1,10,VCVW,NYSE,,VCW52600288155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155459.780742500,,Buy,20.61,500,VCVW,NYSE,,VCW52600322455,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T144135.272071252,,Buy,19.37,100,VCVW,NYSE,,VCW52600287330,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093252.282910423,,Buy,2.46,700,VCVW,NYSE,,VCW52600103684,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110647.951339149,,Sell,24.3,64,VCVW,NYSE,,VCW52600183672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104827.971092475,,Buy,47.84,100,VCVW,NYSE,,VCW52600173417,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094030.230108949,,Buy,20.87,100,VCVW,NYSE,,VCW52600114666,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100122.752279416,,Buy,10.46,100,VCVW,NYSE,,VCW52600137471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092723.513153041,,Buy,23.05,100,VCVW,NYSE,,VCW52600093128,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110249.950748463,,Short,23.16,100,VCVW,NYSE,,VCW52600181193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155820.212929750,,Buy,7450.55,23,VCVW,NYSE,,VCW52600325956,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102118.900727215,,Buy,21.81,100,VCVW,NYSE,,VCW52600155377,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155019.414718230,,Short,21.22,500,VCVW,NYSE,,VCW52600319064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T113049.789354901,,Short,17.82,100,VCVW,NYSE,,VCW52600196632,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T143627.502651015,,Short,,10,VCVW,NYSE,,VCW52600284902,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T130312.827333072,,Short,1183,20,VCVW,NYSE,,VCW52600238415,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111333.630644723,,Sell,22.45,100,VCVW,NYSE,,VCW52600187349,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110444.594999976,,Sell,21.17,300,VCVW,NYSE,,VCW52600182374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150536.304976139,,Buy,22.44,291,VCVW,NYSE,,VCW52600296906,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102809.321890744,,Buy,21.04,100,VCVW,NYSE,,VCW52600160728,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094552.177951859,,Sell,23.13,200,VCVW,NYSE,,VCW52600120807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123148.319023517,,Sell,20.78,187,VCVW,NYSE,,VCW52600224391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T141320.266466789,,Buy,26.22,100,VCVW,NYSE,,VCW52600272621,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123355.369650471,,Buy,76.05,200,VCVW,NYSE,,VCW52600225433,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103246.337723014,,Buy,124.75,10,VCVW,NYSE,,VCW52600163745,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103409.484693608,,Buy,23.04,100,VCVW,NYSE,,VCW52600164638,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120801.206309181,,Buy,19.26,100,VCVW,NYSE,,VCW52600214783,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093606.373462035,,Buy,25.83,100,VCVW,NYSE,,VCW52600108896,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093104.906555059,,Sell,15.48,100,VCVW,NYSE,,VCW52600100493,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092947.568490101,,Buy,,200,VCVW,NYSE,,VCW52600097853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100836.348608886,,Buy,21.05,100,VCVW,NYSE,,VCW52600144426,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155527.662295949,,Short,1772,10,VCVW,NYSE,,VCW52600323033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T144823.513005021,,Short,19.84,100,VCVW,NYSE,,VCW52600289486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123854.382947290,,Buy,22.12,100,VCVW,NYSE,,VCW52600227123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100316.610749934,,Buy,7376,1,VCVW,NYSE,,VCW52600139444,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150834.811190526,,Short,20.5,500,VCVW,NYSE,,VCW52600297939,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131953.967881090,,Sell,19.4,100,VCVW,NYSE,,VCW52600247211,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100313.217363857,,Buy,19.16,500,VCVW,NYSE,,VCW52600139386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105111.835286469,,Sell,21.41,100,VCVW,NYSE,,VCW52600175189,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T143241.464712539,,Buy,9.7,100,VCVW,NYSE,,VCW52600283078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092232.568004494,,Short,3.6,2000,VCVW,NYSE,,VCW52600088244,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122245.584755556,,Short,20.7,999,VCVW,NYSE,,VCW52600220423,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123012.066839658,,Sell,26.98,500,VCVW,NYSE,,VCW52600223684,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095617.402054512,,Buy,24.24,100,VCVW,NYSE,,VCW52600132287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T113522.433856802,,Buy,18.1,400,VCVW,NYSE,,VCW52600199253,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155008.856751072,,Short,,500,VCVW,NYSE,,VCW52600318767,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114449.638884274,,Short,1.29,100,VCVW,NYSE,,VCW52600203877,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T153321.514522651,,Sell,21.63,200,VCVW,NYSE,,VCW52600309895,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123344.598924735,,Buy,18.73,50,VCVW,NYSE,,VCW52600225319,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155149.244143183,,Sell,197.75,1,VCVW,NYSE,,VCW52600320238,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T152720.965753464,,Buy,14.44,5000,VCVW,NYSE,,VCW52600307340,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093446.441472102,,Buy,20.42,100,VCVW,NYSE,,VCW52600106645,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093143.657547001,,Buy,,463,VCVW,NYSE,,VCW52600101608,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121737.242150579,,Sell,23.4,100,VCVW,NYSE,,VCW52600218697,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155342.810126948,,Sell,19.46,800,VCVW,NYSE,,VCW52600321563,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093227.942493957,,Sell,25.47,2000,VCVW,NYSE,,VCW52600102961,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114205.613297576,,Sell,20.78,91,VCVW,NYSE,,VCW52600202442,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135202.614971977,,Buy,20.52,200,VCVW,NYSE,,VCW52600263649,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T112038.810390500,,Short,21.22,100,VCVW,NYSE,,VCW52600190986,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110323.360501557,,Buy,26.13,100,VCVW,NYSE,,VCW52600181458,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093005.993756461,,Sell,21.7,100,VCVW,NYSE,,VCW52600098704,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155610.054494160,,Buy,1166,10,VCVW,NYSE,,VCW52600323704,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100836.429150902,,Sell,21.23,1000,VCVW,NYSE,,VCW52600144428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101404.033819473,,Sell,21.28,200,VCVW,NYSE,,VCW52600149592,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092542.767224606,,Buy,15.06,200,VCVW,NYSE,,VCW52600091066,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142100.666517521,,Sell,25.67,50,VCVW,NYSE,,VCW52600277231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102535.925667323,,Short,18.65,100,VCVW,NYSE,,VCW52600159048,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121957.684773797,,Buy,22.45,600,VCVW,NYSE,,VCW52600219465,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T141411.329557873,,Sell,20.98,187,VCVW,NYSE,,VCW52600272969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T134039.257606118,,Buy,20.89,50,VCVW,NYSE,,VCW52600258069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142130.794762938,,Short,24.85,100,VCVW,NYSE,,VCW52600277474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113226.082295999,,Sell,20.67,12,VCVW,NYSE,,VCW52600197579,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093107.857110446,,Sell,22.75,200,VCVW,NYSE,,VCW52600100568,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115539.827351546,,Short,24.95,100,VCVW,NYSE,,VCW52600208899,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093216.659194006,,Sell,2.38,200,VCVW,NYSE,,VCW52600102690,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T153759.217351408,,Short,15.84,50,VCVW,NYSE,,VCW52600312346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123454.651749499,,Buy,25.74,200,VCVW,NYSE,,VCW52600225827,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101659.512032740,,Short,55.92,50,VCVW,NYSE,,VCW52600152077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T133346.518932605,,Sell,21.5,400,VCVW,NYSE,,VCW52600254704,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115955.223001057,,Buy,21.4,100,VCVW,NYSE,,VCW52600210936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111037.210492705,,Buy,22.51,100,VCVW,NYSE,,VCW52600185731,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100033.161704018,,Buy,22.19,100,VCVW,NYSE,,VCW52600136596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155638.288582380,,Short,29.15,100,VCVW,NYSE,,VCW52600324146,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093508.070072284,,Buy,102,10,VCVW,NYSE,,VCW52600107215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151358.137138943,,Buy,6.05,100,VCVW,NYSE,,VCW52600300455,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095603.740825714,,Sell,8.47,7,VCVW,NYSE,,VCW52600132050,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T093339.531342329,,Sell,31.9,200,VCVW,NYSE,,VCW52600104820,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142525.992918068,,Sell,21.98,200,VCVW,NYSE,,VCW52600279241,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T155937.312763960,,Buy,31.16,100,VCVW,NYSE,,VCW52600327861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155601.652214364,,Buy,,2055,VCVW,NYSE,,VCW52600323584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094232.902376127,,Sell,25.21,100,VCVW,NYSE,,VCW52600117109,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103518.241158261,,Buy,23.62,200,VCVW,NYSE,,VCW52600165536,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092949.378329734,,Buy,,40,VCVW,NYSE,,VCW52600097991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111047.962228219,,Buy,7411.02,19,VCVW,NYSE,,VCW52600185813,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T130302.399623626,,Short,24.35,100,VCVW,NYSE,,VCW52600238255,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120711.544714895,,Buy,18.54,10,VCVW,NYSE,,VCW52600214544,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093040.046036691,,Buy,16.51,100,VCVW,NYSE,,VCW52600099750,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114209.233707182,,Short,1.4,300,VCVW,NYSE,,VCW52600202576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111049.402827367,,Buy,24.25,100,VCVW,NYSE,,VCW52600185825,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T080317.227823325,,Short,222,3212,VCVW,NYSE,,VCW52600041954,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121942.651264612,,Buy,22.74,100,VCVW,NYSE,,VCW52600219389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093146.534662353,,Buy,23.52,100,VCVW,NYSE,,VCW52600101690,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093618.134222853,,Buy,23.62,100,VCVW,NYSE,,VCW52600109234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100157.862749530,,Buy,18.78,100,VCVW,NYSE,,VCW52600138081,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101508.600183189,,Sell,21.17,300,VCVW,NYSE,,VCW52600150463,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111020.594654858,,Buy,25.76,500,VCVW,NYSE,,VCW52600185632,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092952.087742751,,Buy,,200,VCVW,NYSE,,VCW52600098154,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115410.629305628,,Sell,20.43,1441,VCVW,NYSE,,VCW52600208192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T091749.828807534,,Short,3.79,700,VCVW,NYSE,,VCW52600084706,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104038.240896257,,Buy,23.91,100,VCVW,NYSE,,VCW52600168775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T124036.264186338,,Buy,18.19,11,VCVW,NYSE,,VCW52600227864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135339.098854368,,Sell,19.37,500,VCVW,NYSE,,VCW52600264440,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114956.428679517,,Buy,20.68,100,VCVW,NYSE,,VCW52600206316,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095026.132974130,,Short,11.55,400,VCVW,NYSE,,VCW52600126083,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104317.418460443,,Sell,98.69,50,VCVW,NYSE,,VCW52600170323,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121637.834511420,,Sell,25.03,1000,VCVW,NYSE,,VCW52600218257,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093105.437729199,,Buy,,500,VCVW,NYSE,,VCW52600100506,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110402.099004012,,Sell,24.6,100,VCVW,NYSE,,VCW52600182003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154307.423852306,,Sell,25.85,40,VCVW,NYSE,,VCW52600314869,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094333.834605131,,Sell,23.71,3000,VCVW,NYSE,,VCW52600118431,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151932.343479369,,Buy,26.2,100,VCVW,NYSE,,VCW52600303121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092931.503877226,,Buy,38.84,50,VCVW,NYSE,,VCW52600097083,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151722.286964205,,Sell,19.71,41,VCVW,NYSE,,VCW52600302231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113241.784632822,,Sell,21.59,199,VCVW,NYSE,,VCW52600197698,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093207.687851544,,Buy,24.37,100,VCVW,NYSE,,VCW52600102469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111035.366658096,,Buy,23.34,100,VCVW,NYSE,,VCW52600185717,,,,,,,,,,,,,,,,,,,,,,,,,,,
