Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T093249.063076388,,Short,1856.9,10,VCVW,NYSE,,VCW52820132219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRE,,EOA,20240620T113307.431401447,,Buy,19.8,100,VCVW,NYSE,,VCW52810239771,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240620T100015.866768455,,Short,22.32,50,VCVW,NYSE,,VCW52810174090,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240621T114831.141716848,,Buy,19.2,200,VCVW,NYSE,,VCW52820240496,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WAFDP,,EOA,20240621T110135.683433005,,Buy,14.82,100,VCVW,NYSE,,VCW52820215644,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240621T093318.181457368,,Short,22.95,100,VCVW,NYSE,,VCW52820132911,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T124129.204732579,,Sell,17.82,85,VCVW,NYSE,,VCW52810265259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UTL,,EOA,20240621T094118.048314233,,Buy,49.77,1,VCVW,NYSE,,VCW52820144093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T101614.287625462,,Sell,4.89,184,VCVW,NYSE,,VCW52810189549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KKRS,,EOA,20240620T093845.923424634,,Sell,19.18,100,VCVW,NYSE,,VCW52810149017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRE,,EOA,20240621T093511.604030816,,Buy,19.69,100,VCVW,NYSE,,VCW52820135551,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SFB,,EOA,20240621T154618.164878717,,Sell,21.96,100,VCVW,NYSE,,VCW52820347125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WHD,,EOA,20240621T093436.967299607,,Buy,49.43,20,VCVW,NYSE,,VCW52820134667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJC,,EOA,20240621T093637.192713022,,Sell,23.47,100,VCVW,NYSE,,VCW52820137486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MYD,,EOA,20240620T155328.908693493,,Buy,10.78,1000,VCVW,NYSE,,VCW52810343776,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PLTR,,EOA,20240620T092950.370884380,,Buy,,500,VCVW,NYSE,,VCW52810135680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,REXR PRC,,EOA,20240620T103232.143052093,,Buy,20.63,100,VCVW,NYSE,,VCW52810202318,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FTLF,,EOA,20240621T155134.406114363,,Buy,29.25,100,VCVW,NYSE,,VCW52820351451,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240620T104056.904516027,,Short,24.88,100,VCVW,NYSE,,VCW52810207788,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HIG PRG,,EOA,20240621T100451.450508882,,Short,25.08,200,VCVW,NYSE,,VCW52820170284,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GSL PRB,,EOA,20240621T115414.504426459,,Buy,27.11,100,VCVW,NYSE,,VCW52820242948,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CRM,,EOA,20240621T092643.188878104,,Buy,,100,VCVW,NYSE,,VCW52820120811,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHMI PRA,,EOA,20240621T115755.726207320,,Buy,23.09,100,VCVW,NYSE,,VCW52820244229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANSS,,EOA,20240621T102256.391391994,,Short,326.87,20,VCVW,NYSE,,VCW52820186624,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240621T102815.071339064,,Buy,29.45,100,VCVW,NYSE,,VCW52820191193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRA,,EOA,20240621T093838.610013443,,Sell,24.02,500,VCVW,NYSE,,VCW52820140495,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DHR,,EOA,20240620T110641.138438846,,Buy,247.62,200,VCVW,NYSE,,VCW52810223806,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF,,EOA,20240620T094529.833839416,,Short,135.84,100,VCVW,NYSE,,VCW52810157399,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRC,,EOA,20240620T101045.449924519,,Sell,25.76,100,VCVW,NYSE,,VCW52810184008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T155732.569875017,,Buy,615610,1,VCVW,NYSE,,VCW52810348014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240621T133923.578987847,,Buy,29.28,200,VCVW,NYSE,,VCW52820286726,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T101340.709637283,,Sell,608679.97,1,VCVW,NYSE,,VCW52810187391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNL PRB,,EOA,20240620T094737.156607250,,Short,20.39,100,VCVW,NYSE,,VCW52810160129,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WMT,,EOA,20240620T092943.978419140,,Buy,,2000,VCVW,NYSE,,VCW52810135354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T100042.072957214,,Sell,612520,1,VCVW,NYSE,,VCW52810174514,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CAAP,,EOA,20240621T155820.884397488,,Short,18.01,1000,VCVW,NYSE,,VCW52820361106,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRE,,EOA,20240621T094425.801186053,,Buy,23.71,100,VCVW,NYSE,,VCW52820147729,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHMI PRA,,EOA,20240621T144945.458590145,,Buy,23.11,100,VCVW,NYSE,,VCW52820319697,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T112929.892502128,,Buy,615510.03,1,VCVW,NYSE,,VCW52820231202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRG PRA,,EOA,20240621T093627.917435085,,Short,20.96,500,VCVW,NYSE,,VCW52820137271,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240620T093350.227068186,,Sell,22.51,300,VCVW,NYSE,,VCW52810142123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SFB,,EOA,20240621T111049.466442289,,Buy,21.56,100,VCVW,NYSE,,VCW52820221046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HTIA,,EOA,20240621T125007.698982326,,Short,14.9,100,VCVW,NYSE,,VCW52820264494,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240621T152212.328147989,,Short,7623.98,1,VCVW,NYSE,,VCW52820334001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EMP,,EOA,20240621T093318.193980091,,Short,22.3,100,VCVW,NYSE,,VCW52820132928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRK,,EOA,20240620T125909.585293231,,Buy,21.08,100,VCVW,NYSE,,VCW52810272885,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240621T095252.937158513,,Sell,22.51,500,VCVW,NYSE,,VCW52820158200,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LAD,,EOA,20240620T153554.708899060,,Sell,248,10,VCVW,NYSE,,VCW52810333650,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240621T122131.749407035,,Buy,181.85,5,VCVW,NYSE,,VCW52820253133,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSEC PRA,,EOA,20240620T115029.306047201,,Sell,17.29,98,VCVW,NYSE,,VCW52810247746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FEDU,,EOA,20240620T113413.528577329,,Buy,13.7,100,VCVW,NYSE,,VCW52810240326,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TPL,,EOA,20240621T114930.651976089,,Sell,747.08,8,VCVW,NYSE,,VCW52820241029,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRM,,EOA,20240621T095311.208028054,,Short,19.14,100,VCVW,NYSE,,VCW52820158527,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PLD,,EOA,20240621T092955.613642403,,Buy,,100,VCVW,NYSE,,VCW52820126818,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BWNB,,EOA,20240621T095548.591338409,,Short,20.44,100,VCVW,NYSE,,VCW52820161504,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VAL WS,,EOA,20240621T120210.632287059,,Sell,12.74,46,VCVW,NYSE,,VCW52820246134,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHT PRF,,EOA,20240620T092957.211581171,,Buy,13,100,VCVW,NYSE,,VCW52810136066,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240620T093817.754485773,,Buy,22.27,100,VCVW,NYSE,,VCW52810148468,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T153539.522575847,,Buy,614801.01,1,VCVW,NYSE,,VCW52820340846,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T144448.813137365,,Sell,17.81,41,VCVW,NYSE,,VCW52810310931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRL,,EOA,20240621T132406.596265384,,Sell,20.32,794,VCVW,NYSE,,VCW52820279254,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240620T093052.062203950,,Short,18.17,100,VCVW,NYSE,,VCW52810137835,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240621T092917.864841991,,Short,29.94,100,VCVW,NYSE,,VCW52820125355,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240621T092952.030854730,,Short,28.49,800,VCVW,NYSE,,VCW52820126646,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRJ,,EOA,20240620T114350.669625167,,Buy,20.88,100,VCVW,NYSE,,VCW52810244806,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNP PRE,,EOA,20240621T121947.259433818,,Sell,26.43,100,VCVW,NYSE,,VCW52820252487,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRL,,EOA,20240621T094206.896851487,,Short,19.9,100,VCVW,NYSE,,VCW52820145130,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240620T094410.905724898,,Buy,23.63,100,VCVW,NYSE,,VCW52810155787,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T105950.178560648,,Buy,1181.3,10,VCVW,NYSE,,VCW52820214300,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240621T101042.922942699,,Sell,20.16,200,VCVW,NYSE,,VCW52820175377,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T113544.929336444,,Sell,1182.01,78,VCVW,NYSE,,VCW52820234342,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRU,,EOA,20240621T092921.712305655,,Short,32.49,60,VCVW,NYSE,,VCW52820125464,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240621T143713.184003439,,Buy,2999.8,1,VCVW,NYSE,,VCW52820314421,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KVYO,,EOA,20240621T092642.431263869,,Buy,21.85,500,VCVW,NYSE,,VCW52820120787,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MMC,,EOA,20240621T115458.421998092,,Buy,214.19,100,VCVW,NYSE,,VCW52820243290,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FULTP,,EOA,20240621T105051.908052980,,Buy,18.11,200,VCVW,NYSE,,VCW52820207880,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240620T093413.129170828,,Sell,185.99,31,VCVW,NYSE,,VCW52810142668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFX,,EOA,20240620T133131.865129708,,Short,239.93,50,VCVW,NYSE,,VCW52810282864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DJCO,,EOA,20240621T152508.577032568,,Buy,375.2,10,VCVW,NYSE,,VCW52820335302,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRC,,EOA,20240621T155542.412186182,,Buy,25.65,500,VCVW,NYSE,,VCW52820356717,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFA PRC,,EOA,20240621T094350.006995671,,Buy,23.5,100,VCVW,NYSE,,VCW52820147099,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRX,,EOA,20240621T092421.258485957,,Short,9.7,300,VCVW,NYSE,,VCW52820118248,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240620T110539.341641890,,Buy,17.81,521,VCVW,NYSE,,VCW52810223285,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGC,,EOA,20240620T132344.114296169,,Buy,20.57,100,VCVW,NYSE,,VCW52810280754,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TSM,,EOA,20240620T092945.618474264,,Sell,,310,VCVW,NYSE,,VCW52810135467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,INSP,,EOA,20240620T151317.411382790,,Short,167.57,10,VCVW,NYSE,,VCW52810323288,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240620T155218.481479230,,Buy,34.18,100,VCVW,NYSE,,VCW52810342822,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240621T095301.968898672,,Short,29.89,100,VCVW,NYSE,,VCW52820158391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRE,,EOA,20240621T095959.749170658,,Sell,24.42,100,VCVW,NYSE,,VCW52820165815,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ODC,,EOA,20240621T115509.014610042,,Buy,62.11,20,VCVW,NYSE,,VCW52820243357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240621T094000.997935648,,Buy,1185.22,100,VCVW,NYSE,,VCW52820142440,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VAL,,EOA,20240621T094547.564243710,,Buy,71.22,5,VCVW,NYSE,,VCW52820149341,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRB,,EOA,20240621T095758.633109645,,Sell,19.49,80,VCVW,NYSE,,VCW52820163799,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RF PRC,,EOA,20240620T103940.836086001,,Buy,22.86,100,VCVW,NYSE,,VCW52810206931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CDT,,EOA,20240620T093513.124763828,,Sell,1.8,50,VCVW,NYSE,,VCW52810144043,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240621T093151.425769827,,Sell,24.17,1000,VCVW,NYSE,,VCW52820130699,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRH,,EOA,20240621T120546.705449010,,Sell,26.08,300,VCVW,NYSE,,VCW52820247952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T155105.445897250,,Short,1187.89,10,VCVW,NYSE,,VCW52810341653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T102637.979647531,,Sell,609820,1,VCVW,NYSE,,VCW52810197728,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GFI,,EOA,20240620T092944.278774764,,Buy,,600,VCVW,NYSE,,VCW52810135398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240621T101619.866636077,,Buy,18.68,400,VCVW,NYSE,,VCW52820180275,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240621T093149.843383464,,Short,21.45,200,VCVW,NYSE,,VCW52820130643,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T102801.106175700,,Buy,1836.45,15,VCVW,NYSE,,VCW52820191042,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSDL,,EOA,20240621T155430.471159797,,Buy,24.04,200,VCVW,NYSE,,VCW52820354772,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T110121.455689859,,Buy,22.31,200,VCVW,NYSE,,VCW52820215407,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MIO,,EOA,20240620T094512.385945240,,Sell,11.52,200,VCVW,NYSE,,VCW52810157005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACR PRC,,EOA,20240621T110203.944504572,,Sell,25.21,100,VCVW,NYSE,,VCW52820215917,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RILYZ,,EOA,20240620T100335.835781429,,Buy,15.21,100,VCVW,NYSE,,VCW52810177677,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240620T105448.075261439,,Buy,18.68,100,VCVW,NYSE,,VCW52810216898,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CRM,,EOA,20240621T092944.522818858,,Buy,,50,VCVW,NYSE,,VCW52820126221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,REXR PRC,,EOA,20240620T110343.249820952,,Buy,20.53,100,VCVW,NYSE,,VCW52810222252,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CWEN,,EOA,20240620T111141.118446601,,Sell,26.06,5,VCVW,NYSE,,VCW52810226916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T101048.254658647,,Buy,4.87,200,VCVW,NYSE,,VCW52810184046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPMT PRA,,EOA,20240620T151645.172179430,,Sell,16.42,200,VCVW,NYSE,,VCW52810324773,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BHE,,EOA,20240621T155231.160848615,,Buy,39.4,200,VCVW,NYSE,,VCW52820352534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFSA,,EOA,20240621T093012.414761792,,Sell,23.49,600,VCVW,NYSE,,VCW52820127667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RMMZ,,EOA,20240620T133046.638275940,,Sell,16.11,100,VCVW,NYSE,,VCW52810282591,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240620T104824.690399263,,Buy,22.76,100,VCVW,NYSE,,VCW52810212958,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTA PRB,,EOA,20240620T093930.260391418,,Sell,70.85,200,VCVW,NYSE,,VCW52810149910,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRA,,EOA,20240621T103403.788712997,,Sell,21.7,100,VCVW,NYSE,,VCW52820195992,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240621T101359.513277039,,Buy,24.72,100,VCVW,NYSE,,VCW52820178178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DX PRC,,EOA,20240620T154120.703458967,,Sell,24.93,58,VCVW,NYSE,,VCW52810336149,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACN,,EOA,20240620T092946.372249566,,Sell,315.26,100,VCVW,NYSE,,VCW52810135508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR PRC,,EOA,20240621T095819.318775963,,Buy,22.7,100,VCVW,NYSE,,VCW52820164090,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SDS,,EOA,20240621T133650.520211072,,Sell,23.46,300,VCVW,NYSE,,VCW52820285180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NET,,EOA,20240621T092956.175863958,,Buy,,100,VCVW,NYSE,,VCW52820126834,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TSM,,EOA,20240621T155516.367890663,,Short,174.07,50,VCVW,NYSE,,VCW52820355928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T105240.876019242,,Buy,608440,1,VCVW,NYSE,,VCW52810215681,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFR PRB,,EOA,20240621T101618.454267194,,Buy,17.86,100,VCVW,NYSE,,VCW52820180251,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NXDT PRA,,EOA,20240621T130638.343125743,,Buy,14.92,100,VCVW,NYSE,,VCW52820271286,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TSM,,EOA,20240620T111855.462054612,,Sell,,100,VCVW,NYSE,,VCW52810231540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T104319.621392740,,Buy,607702,1,VCVW,NYSE,,VCW52810209544,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TBB,,EOA,20240621T100200.668263404,,Short,23.19,100,VCVW,NYSE,,VCW52820167633,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240620T104527.125521594,,Buy,7423.3,10,VCVW,NYSE,,VCW52810210969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGRD,,EOA,20240621T093318.237168616,,Short,17.15,100,VCVW,NYSE,,VCW52820132996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,C PRN,,EOA,20240621T112123.108093507,,Sell,29.71,200,VCVW,NYSE,,VCW52820226983,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240620T113521.680209391,,Buy,22.94,100,VCVW,NYSE,,VCW52810240939,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EL,,EOA,20240620T142056.649510539,,Short,111.09,10,VCVW,NYSE,,VCW52810301259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TPL,,EOA,20240621T144455.791783455,,Sell,758.57,2,VCVW,NYSE,,VCW52820317791,,,,,,,,,,,,,,,,,,,,,,,,,,,
